item_id,week,date,country,party_id,party,camp,source_type,provenance,outlet,title,source_url,archive_url,summary,themes,actors,quote_index,speaker,original_quote,translation,cluster_id,cluster_size,confidence,jda_category,coder,coded_date,notes
3fd84932cff3b4ede4bd,2026-W37,2026-09-07,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,Η ΝΙΚΗ στο πλευρό της κοινωνίας στις κινητοποιήσεις της 90ής ΔΕΘ,https://nikh.gr/i-niki-sto-plevro-tis-koinonias-stis-kinitopoiiseis-tis-90is-deth/,,"NIKI party participated in protests during the 90th Thessaloniki International Fair, criticizing the Mitsotakis government's policies on agriculture, family support, education, and economic measures.",,Dimitris Natsios; Georgios Rountas; Komneinos Delveroudis; Dimos Thanasoulas,0,Dimitris Natsios,Είμαστε στη Διεθνή Έκθεση Θεσσαλονίκης για τον αγώνα του λαού μας απέναντι στην καταστροφική κυβέρνηση Μητσοτάκη.,We are at the Thessaloniki International Fair for our people's struggle against the catastrophic Mitsotakis government.,niki-1,1,high,,,,
3fd84932cff3b4ede4bd,2026-W37,2026-09-07,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,Η ΝΙΚΗ στο πλευρό της κοινωνίας στις κινητοποιήσεις της 90ής ΔΕΘ,https://nikh.gr/i-niki-sto-plevro-tis-koinonias-stis-kinitopoiiseis-tis-90is-deth/,,"NIKI party participated in protests during the 90th Thessaloniki International Fair, criticizing the Mitsotakis government's policies on agriculture, family support, education, and economic measures.",,Dimitris Natsios; Georgios Rountas; Komneinos Delveroudis; Dimos Thanasoulas,1,Georgios Rountas,"Ο πρωθυπουργός της χώρας και η κυβέρνησή του έχουν αποδείξει ότι στρέφονται απέναντι σε οτιδήποτε ελληνικό, ορθόδοξο και εθνικό.","The country's prime minister and his government have proven that they turn against anything Greek, Orthodox and national.",niki-1,1,high,,,,
3fd84932cff3b4ede4bd,2026-W37,2026-09-07,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,Η ΝΙΚΗ στο πλευρό της κοινωνίας στις κινητοποιήσεις της 90ής ΔΕΘ,https://nikh.gr/i-niki-sto-plevro-tis-koinonias-stis-kinitopoiiseis-tis-90is-deth/,,"NIKI party participated in protests during the 90th Thessaloniki International Fair, criticizing the Mitsotakis government's policies on agriculture, family support, education, and economic measures.",,Dimitris Natsios; Georgios Rountas; Komneinos Delveroudis; Dimos Thanasoulas,2,Komneinos Delveroudis,"Όταν ο πρωθυπουργός της χώρας χρειάζεται να βρίσκεται μέσα σε μία γυάλα, την οποία περιφρουρούν 3.500 αστυνομικοί, αυτό σημαίνει ότι έχει χάσει κάθε πραγματική επαφή με τον λαό.","When the country's prime minister needs to be inside a glass bubble, guarded by 3,500 police officers, this means he has lost all real contact with the people.",niki-1,1,high,,,,
38539b7d68a4ca3e0b2c,2026-W37,2026-09-07,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,"«Ασπίδα του Αχιλλέα»: Ποιος θα πατά το “κουμπί” της ελληνικής αεράμυνας, κ. Δένδια;",https://nikh.gr/aspida-tou-achillea-poios-tha-pata-to-koubi-tis-ellinikis-aeramynas-k-dendia/,,"NIKI party criticizes the Greek government's procurement of the Israeli ""Shield of Achilles"" air defense system, questioning whether Greece will have full operational control or remain dependent on Israel for access to source code and system operation.",israel_palestine,Dimitrios Natsios,0,NIKI,"Ο κ. Πατέλ δήλωσε ξεκάθαρα ότι η Ελλάδα δεν θα έχει πρόσβαση στον πηγαίο κώδικα του συστήματος Command & Control, καθώς αυτός δεν περιλαμβάνεται στην άδεια χρήσης, προσθέτοντας ότι το Ισραήλ θα βρίσκεται δίπλα μας για υποστήριξη και συντήρηση.","Mr. Patel stated clearly that Greece will not have access to the source code of the Command & Control system, as this is not included in the license, adding that Israel will be beside us for support and maintenance.",niki-0,1,high,,,,
38539b7d68a4ca3e0b2c,2026-W37,2026-09-07,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,"«Ασπίδα του Αχιλλέα»: Ποιος θα πατά το “κουμπί” της ελληνικής αεράμυνας, κ. Δένδια;",https://nikh.gr/aspida-tou-achillea-poios-tha-pata-to-koubi-tis-ellinikis-aeramynas-k-dendia/,,"NIKI party criticizes the Greek government's procurement of the Israeli ""Shield of Achilles"" air defense system, questioning whether Greece will have full operational control or remain dependent on Israel for access to source code and system operation.",israel_palestine,Dimitrios Natsios,1,NIKI,"Η ΝΙΚΗ ξεκαθαρίζει ότι στην άμυνα της πατρίδας δεν χωρούν εξαρτήσεις, αστερίσκοι και «άδειες χρήσης» που αφήνουν κρίσιμες δυνατότητες στα χέρια τρίτων.","NIKI clarifies that in the defense of the homeland there is no room for dependencies, asterisks and 'licenses' that leave critical capabilities in the hands of third parties.",niki-0,1,high,,,,
499bfaaec95814d6bbef,2026-W37,2026-09-07,DE,afd,AfD,right,press,press_characterisation,Le Monde.fr,Far right achieves historic result in Germany's Saxony-Anhalt regional elections - Le Monde.fr,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOT0l4OUZlT09NajluaTBFSjVhZHNPWThxbTBldThIb20tX0F2S0R5WkZsVWxkSVFDbHBIcmVueExrS1lFa01vQ2JCX2l0YmhDTzNCTVNySXBlckNFVy1paUt6ZmtDTUR5RVpRa1dsU0FCMXA1YjRVUkZ3WUd4OUJXcWxTVVRIQXVOYWV2WUg3YTg2Yk9mZEZQMEdtLVhLY3piYnNyODAwblRVZnJHSFR6UU5TTmFPX21BV3Z0STY0YXhmcWdfem9Td05sMXRrV1RDS0Exa2VzaFlNMlZEdWhtUGRBRXRzcGNVZGc?oc=5,,The Alternative für Deutschland achieved a historic result in the Saxony-Anhalt regional elections in September 2026.,,Alternative für Deutschland,,,,,afd-3,1,high,,,,
f0838391340f92f66fc6,2026-W37,2026-09-07,DE,afd,AfD,right,press,press_characterisation,Le Monde.fr,"Who is Ulrich Siegmund, who led the German far right to a historic victory in Saxony-Anhalt? - Le Monde.fr",https://news.google.com/rss/articles/CBMi9gFBVV95cUxPMTA1enI3b01kNlJBeTkwSHdQaGJJaVhLQjJmSFRrZUFYNkg0aDB6MlR6dElXUEVZZmFlVWhNWFpFSnJnNTJlY0FYVUYtemhSN0pVVXR2NU5VQXZ6dFFldEJydzJTejg2QklKaXA5QXY2aGlvUE9jR2pIZzN1bVBNVXNKWWhzVktZVVUxZlN3T2hoMEsyRDlKRnZ4VUQxV3ZKWnp3NTRUa0x2dnhqM1BkcVpqcWUyZ1RFeVpyTFItay0yOXNCUERxc01hcS1lM2Q4ODJZclVXbndxT3o4VDdBN1VDTEpzYnVDZ3JNcGV0UXB3MTViekE?oc=5,,Ulrich Siegmund led the Alternative für Deutschland to a historic electoral victory in Saxony-Anhalt.,,Ulrich Siegmund,,,,,afd-2,1,high,,,,
1ea89e4df4f7e5ca0b04,2026-W37,2026-09-07,DE,afd,AfD,right,press,press_characterisation,The Guardian,Germany’s far-right AfD thanks Elon Musk as France warns state election win a ‘serious moment’ - The Guardian,https://news.google.com/rss/articles/CBMinwFBVV95cUxQdDBvY1BwR2xpOTJxUy1yQXRMeGg2Y0pZeURLY0d2Rm9KZVpnNllsSGxqWl9lVHVWa2JZWG9WZmNQaGI2UGI1bWNHZGcyRERId3lya3lXdGRraUdRc0tTNXZNSHZOcWFuMHNNWmFjOXBGazc5LW5BNEsxV1lsYURRNVl3MTZkWUw2ZGlfSk1YOXF1ZGdFamxESlI4UFRycDQ?oc=5,,Alternative für Deutschland thanked Elon Musk following a state election win that prompted warnings from France.,,Elon Musk,,,,,afd-1,1,high,,,,
7454af61f6053f683c77,2026-W37,2026-09-07,DE,afd,AfD,right,press,press_characterisation,BBC,"Germany's far-right AfD hails big victory in east, but falls short of majority - BBC",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9ZbVlmQWpuWUg1RkMweEVFYUNTTzQ0YkJobDQtS0Yzc0tYOGd3VFdpSkwxWFVGejk2Y3pSYW9oeTRPQ3BiOVhGX2lOMldobnhQWEI5Q1JXM3JBQQ?oc=5,,The AfD achieved a significant electoral victory in eastern Germany but did not secure a majority.,,Alternative für Deutschland,,,,,afd-0,1,high,,,,
a7ec420be764c5b9a7f2,2026-W37,2026-09-06,FR,rn,RN,right,press,press_characterisation,Le Monde.fr,Jordan Bardella's European tour marred by controversy on immigration and Ukraine - Le Monde.fr,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPWHJxVTIzMXJNaDMyc1J4Y2NkTXl5NzVOaHBOLXNsX3ZpWHp3NFhOSnVIYVNZOFlNMGNxNW1aaEUyRHJzU3pMaWpfVUx1c3JhQ20wWFhjUk9DWG5RTTlVS2RMYmdzREJhMUlRUDJKbmtBMUV5WlRUclkyalYyVlZWOWRBUEMzVUFDcGxqYnhpWU14YUZTZW1rVWp3TE5CRXk5QXoyeExlaVhBbmhCWXN5QkNnRHJzbHk0ZENMYlEyY19ycjM4TlU0dXpES0VtbldRaFlaclgzd1hiYUV5SHFNTkMxRQ?oc=5,,Jordan Bardella's European tour encountered controversy over his positions on immigration and Ukraine.,immigration,Jordan Bardella,,,,,rn-4,1,high,,,,
