item_id,week,date,country,party_id,party,camp,source_type,provenance,outlet,title,source_url,archive_url,summary,themes,actors,quote_index,speaker,original_quote,translation,cluster_id,cluster_size,confidence,jda_category,coder,coded_date,notes
df55fb5f744924241139,2026-W38,2026-09-14,GR,mera25,MeRA25,left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/den-tha-perasoun-i-syllogiki-drasi-tha-ebodisei-tin-nekranastasi-ton-naziston-egklimation/,,MeRA25 issued a statement condemning the upcoming release of convicted Golden Dawn leader Ilias Kasidiaris and calling for mass mobilization to prevent the resurgence of the neo-Nazi organization.,,Ilias Kasidiaris,0,MeRA25,"Η επικείμενη αποφυλάκιση του καταδικασμένου για διεύθυνση εγκληματικής οργάνωσης Ηλία Κασιδιάρη επιχειρείται να λειτουργήσει ως μέσο για την νεκρανάσταση της δολοφονικής συμμορίας της Χρυσής Αυγής, με πολιτική προβιά.","The upcoming release of Ilias Kasidiaris, convicted for leading a criminal organization, is being attempted to function as a means for the resurrection of the murderous gang of Golden Dawn, with a political facade.",mera25-1,1,high,,,,
df55fb5f744924241139,2026-W38,2026-09-14,GR,mera25,MeRA25,left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/den-tha-perasoun-i-syllogiki-drasi-tha-ebodisei-tin-nekranastasi-ton-naziston-egklimation/,,MeRA25 issued a statement condemning the upcoming release of convicted Golden Dawn leader Ilias Kasidiaris and calling for mass mobilization to prevent the resurgence of the neo-Nazi organization.,,Ilias Kasidiaris,1,MeRA25,"Δεν έχουμε καμία ανοχή στη ρητορική του μίσους, τον ρατσισμό και τη φασιστική βία.","We have no tolerance for hate speech, racism and fascist violence.",mera25-1,1,high,,,,
df55fb5f744924241139,2026-W38,2026-09-14,GR,mera25,MeRA25,left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/den-tha-perasoun-i-syllogiki-drasi-tha-ebodisei-tin-nekranastasi-ton-naziston-egklimation/,,MeRA25 issued a statement condemning the upcoming release of convicted Golden Dawn leader Ilias Kasidiaris and calling for mass mobilization to prevent the resurgence of the neo-Nazi organization.,,Ilias Kasidiaris,2,MeRA25,Δεν θα περάσουν!,They shall not pass!,mera25-1,1,high,,,,
9d7011a7b275d1c52cf6,2026-W38,2026-09-14,DE,afd,AfD,right,site_scrape,party_document,www.afd.de,Stefan Möller: Maßstäbe für ein AfD-Verbot: Bundesverfassungsgericht kann für Klarheit sorgen - Alternative für Deutschland,https://www.afd.de/stefan-moeller-massstaebe-fuer-ein-afd-verbot-bundesverfassungsgericht-kann-fuer-klarheit-sorgen/,,"AfD deputy federal spokesperson Stefan Möller responds to party ban discussions, stating that two new Federal Constitutional Court cases regarding weapons permits revoked due to AfD membership could provide clarity on legal standards comparable to those for party bans.",,Stefan Möller; Hendrik Wüst; Tino Chrupalla; Alice Weidel,0,Stefan Möller,"Angesichts der aufgeheizten politischen Stimmungslage und den potentiellen gesellschaftlichen Folgen eines Verbots der im Osten Deutschlands mit Abstand stärksten Partei wäre es wünschenswert, wenn das Bundesverfassungsgericht die mit den Verfahren verbundene Gelegenheit nutzt, seine aus der NPD-Ära stammende Rechtsprechung zu konkretisieren.","Given the heated political atmosphere and the potential social consequences of banning the by far strongest party in eastern Germany, it would be desirable if the Federal Constitutional Court uses the opportunity connected with these proceedings to concretize its jurisprudence stemming from the NPD era.",afd-6,1,high,,,,
4b12c9646bd8b4f08cd8,2026-W38,2026-09-14,DE,afd,AfD,right,site_scrape,party_document,www.afd.de,Tino Chrupalla: Energiesteuer senken - Alternative für Deutschland,https://www.afd.de/tino-chrupalla-energiesteuer-senken/,,AfD federal spokesman Tino Chrupalla calls for the German government to reduce energy taxes on petrol and diesel to the European minimum and abolish the national CO2 price in response to rising fuel prices driven by Houthi militia conquests.,,Tino Chrupalla,0,Tino Chrupalla,"Die Bundesregierung muss nun dringend die Energiesteuer auf Benzin und Diesel auf das europäische Mindestmaß senken und den nationalen CO2-Preis abschaffen. Deutsche Pendler und Betriebe zahlen derzeit einen Aufschlag, den ihre europäischen Wettbewerber nicht zahlen. Dieser Sonderweg gehört in diesem Herbst beendet.",The federal government must now urgently reduce the energy tax on petrol and diesel to the European minimum and abolish the national CO2 price. German commuters and businesses currently pay a surcharge that their European competitors do not pay. This special path must be ended this autumn.,afd-5,1,high,,,,
2e957b66ab7973aa2bf9,2026-W38,2026-09-11,DE,afd,AfD,right,press,press_characterisation,Il Sole 24 ORE,"AfD in Saxony-Anhalt: ‘Yes to weapons, but only for repatriation campaigns and internal security’ - Il Sole 24 ORE",https://news.google.com/rss/articles/CBMizgFBVV95cUxNeWE2QlhhVlBXUDZib2ZTaTkzUGl1RkZ6bWtBMVhqVlVDMm55MU9kTzBaWXN2SWluVlhSZ3lMS0ktUFFGMk1FSTlzakl2b09weG9nSkV2NVZPbkhQemVCNTdwbVFMVlR0bVJJdmJnUmN3RDJiRDhMaWFwdXk1OE1TRFh5SWFQc3RiWmlSQ1dsZjE1X1pyalpnakNEMDBBbTJjOC1aOWJZd3QxR2dqLXpGeEFTdi0yVExUQzRRQ2M4RHJHZmZhbFktcTRhRzdMZw?oc=5,,AfD in Saxony-Anhalt stated they support weapons only for repatriation campaigns and internal security purposes.,immigration,Alternative für Deutschland,,,,,afd-2,1,high,,,,
3da2a1643e1f194f8245,2026-W38,2026-09-10,DE,afd,AfD,right,press,press_characterisation,Religion News Service,What the AfD’s victory means for German churches’ influence - Religion News Service,https://news.google.com/rss/articles/CBMimAFBVV95cUxORzF6T1Jwc0NrdTNrdkZmRzFDVkVCWmloRWJVT1QxMk9ObGF0OFdzRGF4WjRSUHFxVWwzMHRHWEEzVlA1UFE0UVUwcWp2cGJSNzNCeXBuSk15a2xsUnFYT1VEV0tkendiaXQ3RXBjN1p5cHEyWDBoQ1dZQllPNENkaTVBa29IcFhDejBJdnhrQWFkRUJ1blFHQg?oc=5,,Article discusses implications of AfD electoral victory for the influence of German churches.,,Alternative für Deutschland,,,,,afd-0,1,high,,,,
005466fb7c93241d281d,2026-W38,2026-09-14,FR,rn,RN,right,press,press_characterisation,The Connexion,Marine Le Pen outlines ‘national preference’ policies for French housing sector - The Connexion,https://news.google.com/rss/articles/CBMivgFBVV95cUxOQkZ0anlGTWd5akdKeEtuekN5d0ZyckxFb2x0Q3BQdVRzMXQ1VDE3VmZLdjF5Tm5pTjl0SEMtMFVJb25nbzAtbGhVMUZYaUxMNE8zUjUxVF9Cc1VoLXQ4WE1hdlcxSHZjeXZmcU9BSVd2NnpZUnByM2tWazdJdWZhbTVDa242RG55MG8ybEhLdkpQX01JR2QyNTVYQUNKamozRTJQUHQ0b2p4OGxhNF8yOV9oVkJsaHNqekJYclVR?oc=5,,"Marine Le Pen outlined 'national preference' policies for the French housing sector, prioritizing French citizens in housing allocation.",immigration,Marine Le Pen,,,,,rn-7,1,high,,,,
95fc6e55b00022fb67fb,2026-W38,2026-09-13,FR,rn,RN,right,press,press_characterisation,The Times,Marine Le Pen pledges to lead ‘patriots’ to victory - The Times,https://news.google.com/rss/articles/CBMinwFBVV95cUxOTTBGX1Y3LWNJckpBcTh2aG42QjZOSUEzNlhhclpFRlQ1SXRvZHZXWjZkU3lqZUVpTjBTenpLRVBLZkFBclZ3UVJFcGlyb3BmRlRQRWtQS3BvUXZqSzU0Q01zOHBwTUNlTVdYMGtUbVNpWnQzZmRWc3QwZzk2R2Y1NUU3Q2RVNGx0cEJmT0Q5OURDV2ViNTd1VWtVblNTNzA?oc=5,,Marine Le Pen pledges to lead 'patriots' to electoral victory in an upcoming campaign.,,Marine Le Pen,,,,,rn-5,1,high,,,,
8a1531acbb5fac610900,2026-W38,2026-09-13,FR,rn,RN,right,press,press_characterisation,Financial Times,Marine Le Pen vows to put French citizens first in campaign launch - Financial Times,https://news.google.com/rss/articles/CBMihAFBVV95cUxNVGYwOEJScVJZcGZmc21kT25lSm1UVTdCRS14TGs5Nm1FMGMtTy1SekNxT1oyQmtDdEFIbERPMmY2UUJzSDUxVy1heTlDQzNKbUc5MU5wbnhXLTc2WENmS0JmR3p0NzFZNUwzbF9oMkMzdktjQUw1d3dJM2QzVmpOTEZMWVk?oc=5,,Marine Le Pen launched a campaign pledging to prioritize French citizens first.,,Marine Le Pen,,,,,rn-4,1,high,,,,
