item_id,week,date,country,party_id,party,camp,source_type,provenance,outlet,title,source_url,archive_url,summary,themes,actors,quote_index,speaker,original_quote,translation,cluster_id,cluster_size,confidence,jda_category,coder,coded_date,notes
2569d6d53f5919407c10,2023-W05,2023-01-30,GR,niki,NIKI,right,party_archive,press_reported_speech,nikh.gr,Ίμια – Ανδραβίδα… Μια πατρίδα δρόμος,https://nikh.gr/imia-andravida-mia-patrida-dromos/,,"NIKI commemorates a Greek pilot who died in a training accident near Andravida one day before the anniversary of the Imia incident, honoring fallen military personnel.",,Marios-Michail Touroutsika; Panagiotis Vlachakou; Christodoulos Karathanasis; Ektoras Gialopsou,0,NIKI,"Μια ημέρα πριν την θλιβερή επέτειο των Ιμίων, ένας ακόμα Έλληνας πιλότος βρίσκεται από σήμερα στην γειτονιά των αγγέλων.","One day before the sad anniversary of Imia, another Greek pilot is from today in the neighborhood of the angels.",niki-0,1,high,,,,
2569d6d53f5919407c10,2023-W05,2023-01-30,GR,niki,NIKI,right,party_archive,press_reported_speech,nikh.gr,Ίμια – Ανδραβίδα… Μια πατρίδα δρόμος,https://nikh.gr/imia-andravida-mia-patrida-dromos/,,"NIKI commemorates a Greek pilot who died in a training accident near Andravida one day before the anniversary of the Imia incident, honoring fallen military personnel.",,Marios-Michail Touroutsika; Panagiotis Vlachakou; Christodoulos Karathanasis; Ektoras Gialopsou,1,NIKI,Είναι ο φόρος αίματος που πληρώνουμε οι Έλληνες σε καιρό ειρήνης για να υπερασπιστούμε και να τιμήσουμε τα πάτρια.,It is the blood tribute we Greeks pay in peacetime to defend and honor the homeland.,niki-0,1,high,,,,
2569d6d53f5919407c10,2023-W05,2023-01-30,GR,niki,NIKI,right,party_archive,press_reported_speech,nikh.gr,Ίμια – Ανδραβίδα… Μια πατρίδα δρόμος,https://nikh.gr/imia-andravida-mia-patrida-dromos/,,"NIKI commemorates a Greek pilot who died in a training accident near Andravida one day before the anniversary of the Imia incident, honoring fallen military personnel.",,Marios-Michail Touroutsika; Panagiotis Vlachakou; Christodoulos Karathanasis; Ektoras Gialopsou,2,NIKI,Από σήμερα ο Μάριος – Μιχαήλ περπατά στον ουρανό.,From today Marios-Michail walks in heaven.,niki-0,1,high,,,,
5c07c08481a19251015b,2023-W05,2023-01-30,GR,niki,NIKI,right,party_archive,press_reported_speech,nikh.gr,Ανακοίνωση των πρώτων υποψηφίων από την ΝΙΚΗ,https://nikh.gr/anakoinosi-ton-proton-ypopsifion-apo-tin-niki/,,"NIKI party held its first nationwide conference in Volos on January 29, 2023, where president Dimitrios Natsios officially announced the party's participation in upcoming national elections and presented the first 12 candidates.",,Dimitrios Natsios,0,Dimitrios Natsios,"Οι υποψήφιοι, όπως και όλα τα στελέχη μας, γνωρίζουν ότι δεν μοιράζουμε έδρες αλλά ακάνθινα στεφάνια αγώνα και προσφοράς.","The candidates, like all our cadres, know that we do not distribute seats but thorny crowns of struggle and service.",niki-1,1,high,,,,
5c07c08481a19251015b,2023-W05,2023-01-30,GR,niki,NIKI,right,party_archive,press_reported_speech,nikh.gr,Ανακοίνωση των πρώτων υποψηφίων από την ΝΙΚΗ,https://nikh.gr/anakoinosi-ton-proton-ypopsifion-apo-tin-niki/,,"NIKI party held its first nationwide conference in Volos on January 29, 2023, where president Dimitrios Natsios officially announced the party's participation in upcoming national elections and presented the first 12 candidates.",,Dimitrios Natsios,1,Dimitrios Natsios,"Οι υποψήφιοι που ανακοινώνουμε σήμερα καθώς και αυτοί που θα ανακοινωθούν το επόμενο διάστημα, διακρίνονται για την ειλικρίνεια, την σοβαρότητα, την ομοψυχία, το πνεύμα συνεργασίας· σημειωτέον ότι όλοι πέρασαν από συγκεκριμένη διαδικασία επιλογής από τα όργανα του Κινήματος.","The candidates we announce today as well as those who will be announced in the coming period are distinguished for their sincerity, seriousness, unanimity, spirit of cooperation; it should be noted that all passed through a specific selection process by the Movement's organs.",niki-1,1,high,,,,
ac92f90f33aa041ed3ab,2023-W05,2023-01-31,DE,afd,AfD,right,party_archive,press_reported_speech,www.afd.de,Tino Chrupalla: Scholz sollte Lulas Vorschlag aufgreifen - Alternative für Deutschland,https://www.afd.de/tino-chrupalla-scholz-sollte-sich-an-lulas-vorschlag-aufgreifen/,,"AfD federal spokesman Tino Chrupalla calls on Chancellor Scholz to follow Brazilian President Lula's proposal to form a group of respected countries to bring both parties in the Ukraine war to the negotiating table, emphasizing peace negotiations over weapons deliveries.",,Tino Chrupalla; Olaf Scholz,0,Tino Chrupalla,"Scholz sollte sich am Präsidenten Brasiliens ein Beispiel nehmen. Was das Bemühen um Friedensverhandlungen für die Ukraine betrifft, schlägt Lula vernünftige Töne an wie unsere Partei. Er setzt wie wir den Frieden an erste Stelle und nicht die Lieferung von Waffen und Munition.","Scholz should take the President of Brazil as an example. Regarding efforts for peace negotiations for Ukraine, Lula strikes reasonable tones like our party. Like us, he puts peace first and not the delivery of weapons and ammunition.",afd-3,1,high,,,,
ac92f90f33aa041ed3ab,2023-W05,2023-01-31,DE,afd,AfD,right,party_archive,press_reported_speech,www.afd.de,Tino Chrupalla: Scholz sollte Lulas Vorschlag aufgreifen - Alternative für Deutschland,https://www.afd.de/tino-chrupalla-scholz-sollte-sich-an-lulas-vorschlag-aufgreifen/,,"AfD federal spokesman Tino Chrupalla calls on Chancellor Scholz to follow Brazilian President Lula's proposal to form a group of respected countries to bring both parties in the Ukraine war to the negotiating table, emphasizing peace negotiations over weapons deliveries.",,Tino Chrupalla; Olaf Scholz,1,Tino Chrupalla,"Scholz sollte sich Lulas Gruppe respektierter Länder anschließen, um gemeinsam beide Kriegsparteien an den Verhandlungstisch zu bringen.",Scholz should join Lula's group of respected countries to bring both warring parties to the negotiating table together.,afd-3,1,high,,,,
8260ed261316ac9d96db,2023-W05,2023-01-31,DE,afd,AfD,right,party_archive,press_reported_speech,www.afd.de,Stephan Brandner: Letzte Generation will parlamentarische Demokratie abschaffen - Alternative für Deutschland,https://www.afd.de/stephan-brandner-letzte-generation-will-parlamentarische-demokratie-abschaffen/,,"AfD deputy federal spokesperson Stephan Brandner criticized the climate activist group ""Letzte Generation"" for proposing a ""Gesellschaftsrat"" (societal council) to make emergency decisions instead of elected parliaments, calling them ""climate terrorists"" who reject democracy.",,Stephan Brandner,0,Stephan Brandner,"Diese Klimaterroristen sind inzwischen außer Rand und Band und lehnen ganz offensichtlich unsere Demokratie in Gänze ab. Wer von Gesellschaftsräten und Notfallsitzungen fabuliert, negiert und verneint demokratische Prozesse und darf keinen Platz in diesem Land haben – schon gar nicht aber die mediale Unterstützung erhalten, die der Letzen Generation zuteilwird.",These climate terrorists are now completely out of control and obviously reject our democracy in its entirety. Anyone who fantasizes about societal councils and emergency sessions negates and denies democratic processes and should have no place in this country – and certainly not receive the media support that the Last Generation receives.,afd-2,1,high,,,,
b52f9e81aef5249d96f1,2023-W05,2023-01-30,FR,lfi,LFI,left,party_archive,press_reported_speech,lafranceinsoumise.fr,Une autre réforme des retraites est possible,https://lafranceinsoumise.fr/2023/01/30/une-autre-reforme-des-retraites-est-possible/,,"La France insoumise published its parliamentary group's alternative pension reform proposal, advocating for retirement at 60 years with 40 years of contributions, a 32-hour work week, and six weeks of paid vacation, opposing the government's plan to raise the retirement age to 64.",,La France insoumise,0,La France insoumise,Le modèle de société que nous lui opposons tient en une formule : la civilisation du temps libéré.,The model of society that we oppose to it can be summed up in one formula: the civilization of liberated time.,lfi-0,1,high,,,,
b52f9e81aef5249d96f1,2023-W05,2023-01-30,FR,lfi,LFI,left,party_archive,press_reported_speech,lafranceinsoumise.fr,Une autre réforme des retraites est possible,https://lafranceinsoumise.fr/2023/01/30/une-autre-reforme-des-retraites-est-possible/,,"La France insoumise published its parliamentary group's alternative pension reform proposal, advocating for retirement at 60 years with 40 years of contributions, a 32-hour work week, and six weeks of paid vacation, opposing the government's plan to raise the retirement age to 64.",,La France insoumise,1,La France insoumise,"Cela signifie, concrètement, de diminuer le temps de travail dans la semaine, dans l'année et dans la vie, grâce à l'application stricte des 35 heures pour aller vers les 32 heures, la sixième semaine de congés payés et la retraite à 60 ans avec 40 annuités.","This means, concretely, reducing working time in the week, in the year and in life, through strict application of the 35-hour week to move toward 32 hours, the sixth week of paid vacation and retirement at 60 years with 40 years of contributions.",lfi-0,1,high,,,,
7e175c406ff6b00bf745,2023-W05,2023-01-31,GB,reformuk,Reform UK,right,press,press_characterisation,BBC,Reform UK calls for water firms to be under British control - BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5udmxfbDkxSjdHUDdTV2pYWEFVYWJfbURhUTVCMmhkeklyM0ZpRVB3X0V2UW1DUlY2WE0ydTFDT1hDNmVqZXBEQUhDUEVKVE94MTMxOFVEYUNMazBr?oc=5,,Reform UK called for water companies to be placed under British control.,,Reform UK,,,,,reformuk-5,1,high,,,,
1dc8abab793bba185bf6,2023-W05,2023-01-31,GB,reformuk,Reform UK,right,press,press_characterisation,BBC,"End foreign ownership of utilities, says Reform UK - BBC",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBwTkNmWGJXT3dISlFwazlFSklmWjk2NV9pc3NoMVBjX2hMemhWQ3hiMWlIVUxvLVNNUTh4VVM5UmhhdTJ1NjVDUEdjTnJaNEV1aVZyOWxkV0FVQkE?oc=5,,Reform UK calls for ending foreign ownership of utilities in the United Kingdom.,,Reform UK,,,,,reformuk-2,1,high,,,,
16013bf5c01eebb2afd9,2023-W05,2023-01-31,IL,noam,Noam,right,press,press_characterisation,Jewish Telegraphic Agency,Netanyahu ally wants to stop Diaspora donors from funding pluralistic education in Israeli schools - Jewish Telegraphic Agency,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQV29ILXpzV2pkbkdybDJZNHpzMjduWkpDVkVWRGdRVEZMeUwyTGNTcS1MTGVNQlhqZ185bGVVaURPNXlSWTk0cllFZG1panBtR3JXUGl5VDUtWDYyanF5Vm9heEo4VEk3RGgwbjNaaF9UNDJQVGh5TG1KZS1la0Qtb2U2SmFxVHJKd0lvRG9ndDhYV0o2RWN2b3JqUUw2cXpacmVaQkhtNG9vclYwQlptQ2t2STZnZVpSclZkdFVvS0R3VVRQbk9ma2U3bkRpRlNURk1iNVZOT2pSaTA?oc=5,,A Netanyahu ally seeks to prevent Diaspora donors from funding pluralistic education programs in Israeli schools.,,Benjamin Netanyahu,,,,,noam-1,1,high,,,,
