item_id,week,date,country,party_id,party,camp,source_type,provenance,outlet,title,source_url,archive_url,summary,themes,actors,quote_index,speaker,original_quote,translation,cluster_id,cluster_size,confidence,jda_category,coder,coded_date,notes
9e108faa0f3749c92fa0,2026-W36,2026-09-04,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,Δ. Θανάσουλας: Η ΝΙΚΗ κατεβαίνει αυτόνομα στις εκλογές – Δεν βάζουμε νερό στις αξίες μας,https://nikh.gr/d-thanasoulas-i-niki-katevainei-aftonoma-stis-ekloges-den-vazoume-nero-stis-axies-mas/,,"NIKI party spokesperson Dimos Thanasoulas announced the party will run independently in elections and ruled out coalitions with parties that voted for memoranda or the Prespa Agreement, criticized potential alliances with Maria Karystianou's party over ideological differences on same-sex marriage and digital governance, and rejected any cooperation with former PM Samaras.",,Dimos Thanasoulas,0,Dimos Thanasoulas,"η ΝΙΚΗ κατεβαίνει αυτόνομα, έχει το πρόγραμμά της, έχει τις θεματικές της ομάδες. Είναι ένα κίνημα ευθύνης που διαθέτει συγκεκριμένες προτάσεις και κοστολογημένες θέσεις","NIKI runs independently, has its own program, has its thematic groups. It is a movement of responsibility that has specific proposals and costed positions",niki-3,1,high,,,,
9e108faa0f3749c92fa0,2026-W36,2026-09-04,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,Δ. Θανάσουλας: Η ΝΙΚΗ κατεβαίνει αυτόνομα στις εκλογές – Δεν βάζουμε νερό στις αξίες μας,https://nikh.gr/d-thanasoulas-i-niki-katevainei-aftonoma-stis-ekloges-den-vazoume-nero-stis-axies-mas/,,"NIKI party spokesperson Dimos Thanasoulas announced the party will run independently in elections and ruled out coalitions with parties that voted for memoranda or the Prespa Agreement, criticized potential alliances with Maria Karystianou's party over ideological differences on same-sex marriage and digital governance, and rejected any cooperation with former PM Samaras.",,Dimos Thanasoulas,1,Dimos Thanasoulas,"Η ΝΙΚΗ, πιστή στις αρχές της, έχει δώσει μεγάλο αγώνα ενάντια στον νόμο για τον γάμο των ομοφυλοφίλων, την ώρα που η πλευρά της κυρίας Καρυστιανού έχει τοποθετηθεί θετικά ή με απάθεια για το ζήτημα","NIKI, faithful to its principles, has waged a great struggle against the law for same-sex marriage, while Ms. Karystianou's side has positioned itself positively or with indifference on the issue",niki-3,1,high,,,,
9e108faa0f3749c92fa0,2026-W36,2026-09-04,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,Δ. Θανάσουλας: Η ΝΙΚΗ κατεβαίνει αυτόνομα στις εκλογές – Δεν βάζουμε νερό στις αξίες μας,https://nikh.gr/d-thanasoulas-i-niki-katevainei-aftonoma-stis-ekloges-den-vazoume-nero-stis-axies-mas/,,"NIKI party spokesperson Dimos Thanasoulas announced the party will run independently in elections and ruled out coalitions with parties that voted for memoranda or the Prespa Agreement, criticized potential alliances with Maria Karystianou's party over ideological differences on same-sex marriage and digital governance, and rejected any cooperation with former PM Samaras.",,Dimos Thanasoulas,2,Dimos Thanasoulas,Η ΝΙΚΗ είναι αποτέλεσμα του αγώνα της Μακεδονίας ενάντια στην προδοτική Συμφωνία των Πρεσπών. Αυτό το ζήτημα δεν αποτελεί αντικείμενο διαπραγμάτευσης,NIKI is the result of Macedonia's struggle against the treasonous Prespa Agreement. This issue is not subject to negotiation,niki-3,1,high,,,,
419b3452e6669ea5c959,2026-W36,2026-09-04,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,Κάτω τα χέρια από τα παιδιά μας – Να παραιτηθεί η κ. Ζαχαράκη και να αποσυρθούν τώρα τα βιβλία με τα ζευγάρια ομοφυλόφιλων,https://nikh.gr/kato-ta-cheria-apo-ta-paidia-mas-na-paraitithei-i-k-zacharaki-kai-na-aposyrthoun-tora-ta-vivlia-me-ta-zevgaria-omofylofilon/,,"NIKI party demands the resignation of Education Minister Sofia Zacharaki and the withdrawal of school textbooks depicting same-sex couples with children, claiming these materials impose an ideological agenda on children.",,Dimitris Natsios; Sofia Zacharaki; Pavlos Marinakis,0,NIKI,"Ο Δημήτρης Νατσιός κατήγγειλε από το βήμα της Βουλής, ότι στα νέα βιβλία του Δημοτικού εισάγεται η παρουσίαση ζευγαριών ομοφυλοφίλων με παιδιά ως μορφή οικογένειας.",Dimitris Natsios denounced from the floor of Parliament that the new elementary school books introduce the presentation of same-sex couples with children as a form of family.,niki-1,1,high,,,,
419b3452e6669ea5c959,2026-W36,2026-09-04,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,Κάτω τα χέρια από τα παιδιά μας – Να παραιτηθεί η κ. Ζαχαράκη και να αποσυρθούν τώρα τα βιβλία με τα ζευγάρια ομοφυλόφιλων,https://nikh.gr/kato-ta-cheria-apo-ta-paidia-mas-na-paraitithei-i-k-zacharaki-kai-na-aposyrthoun-tora-ta-vivlia-me-ta-zevgaria-omofylofilon/,,"NIKI party demands the resignation of Education Minister Sofia Zacharaki and the withdrawal of school textbooks depicting same-sex couples with children, claiming these materials impose an ideological agenda on children.",,Dimitris Natsios; Sofia Zacharaki; Pavlos Marinakis,1,NIKI,Η ΝΙΚΗ απαιτεί την άμεση παραίτηση της Σοφίας Ζαχαράκη και την απόσυρση των επίμαχων βιβλίων πριν χτυπήσει το πρώτο κουδούνι σε μία εβδομάδα.,NIKI demands the immediate resignation of Sofia Zacharaki and the withdrawal of the controversial books before the first bell rings in one week.,niki-1,1,high,,,,
419b3452e6669ea5c959,2026-W36,2026-09-04,GR,niki,NIKI,right,site_scrape,party_document,nikh.gr,Κάτω τα χέρια από τα παιδιά μας – Να παραιτηθεί η κ. Ζαχαράκη και να αποσυρθούν τώρα τα βιβλία με τα ζευγάρια ομοφυλόφιλων,https://nikh.gr/kato-ta-cheria-apo-ta-paidia-mas-na-paraitithei-i-k-zacharaki-kai-na-aposyrthoun-tora-ta-vivlia-me-ta-zevgaria-omofylofilon/,,"NIKI party demands the resignation of Education Minister Sofia Zacharaki and the withdrawal of school textbooks depicting same-sex couples with children, claiming these materials impose an ideological agenda on children.",,Dimitris Natsios; Sofia Zacharaki; Pavlos Marinakis,2,NIKI,Τα παιδιά μας δεν είναι πειραματόζωα καμίας ιδεολογικής ατζέντας.,Our children are not guinea pigs of any ideological agenda.,niki-1,1,high,,,,
9bfdd5cf18fd26bd5bba,2026-W36,2026-09-04,GR,mera25,MeRA25,left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/tag/exoteriki-politiki-kai-amyna,,"MeRA25 issued multiple statements criticizing Greece's military cooperation with Israel and the US, opposing a 3 billion euro deal with Israeli defense industry, the ""Shield of Achilles"" defense plan, and use of Crete for US-Israel military operations during ongoing conflict.",israel_palestine,Giannis Varoufakis,0,MeRA25,Μόνο ντροπή: 3 δισ. στην πολεμική βιομηχανία του γενοκτονικού Ισραήλ,Only shame: 3 billion to the war industry of genocidal Israel,mera25-7,1,high,,,,
9bfdd5cf18fd26bd5bba,2026-W36,2026-09-04,GR,mera25,MeRA25,left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/tag/exoteriki-politiki-kai-amyna,,"MeRA25 issued multiple statements criticizing Greece's military cooperation with Israel and the US, opposing a 3 billion euro deal with Israeli defense industry, the ""Shield of Achilles"" defense plan, and use of Crete for US-Israel military operations during ongoing conflict.",israel_palestine,Giannis Varoufakis,1,MeRA25,Να μη γίνει η Κρήτη στόχος πολέμου – Καμία διευκόλυνση στις επιθετικές επιχειρήσεις ΗΠΑ-Ισραήλ,Crete must not become a target of war – No facilitation of US-Israel offensive operations,mera25-7,1,high,,,,
9bfdd5cf18fd26bd5bba,2026-W36,2026-09-04,GR,mera25,MeRA25,left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/tag/exoteriki-politiki-kai-amyna,,"MeRA25 issued multiple statements criticizing Greece's military cooperation with Israel and the US, opposing a 3 billion euro deal with Israeli defense industry, the ""Shield of Achilles"" defense plan, and use of Crete for US-Israel military operations during ongoing conflict.",israel_palestine,Giannis Varoufakis,2,MeRA25,Η «Ασπίδα του Αχιλλέα» προστατεύει μόνο τα σχέδια του Ισραήλ και των ΗΠΑ – Να παγώσουν τα εξοπλιστικά προγράμματα που χρηματοδοτούν την πολεμική εμπλοκή της Ελλάδας στη Μέση Ανατολή,The 'Shield of Achilles' only protects the plans of Israel and the USA – Freeze the armament programs that finance Greece's military involvement in the Middle East,mera25-7,1,high,,,,
2ed846f433c9fc55c0f3,2026-W36,2026-09-04,GR,mera25,MeRA25,left,site_scrape,party_document,mera25.gr,ΜέΡΑ25 app,https://mera25.gr/o-aristotelis-chantzis-nikise-ton-ypodechomaste-sta-prosfygika-simera-stis-630mm/,,"MeRA25 announces support for a welcome gathering for Aristotelis Chantzis, who ended a 73-day hospitalization following a hunger strike concerning housing rights and the Occupied Prosfygika community.",,Aristotelis Chantzis; Suzon Doppagne,0,MeRA25,"Ο Αριστοτέλης Χαντζής μετά από 73 μέρες νοσηλείας, εκ των οποίων οι 58 στη ΜΕΘ, παίρνει εξιτήριο από την πνευμονολογική κλινική του Ευαγγελισμού κι επιστρέφει στη γειτονιά των Προσφυγικών.","Aristotelis Chantzis, after 73 days of hospitalization, 58 of which in the ICU, is being discharged from the pulmonary clinic of Evangelismos and returns to the Prosfygika neighborhood.",mera25-5,1,high,,,,
